21491	右	jau6	y	ow	陽去	由又
20305	佑	jau6	y	ow	陽去	由又
31056	祐	jau6	y	ow	陽去	由又
21493	叵	po2	p’	o[r]	陰上	篇火
21495	号	hou6	h	ou	陽去	下路
34399	號	hou6	h	ou	陽去	下路
34399	號	hou4	h	ou	陽平	下刀
39253	饕	tou1	t’	ou	陰平	太刀
26549	枵	hiu1	h	ew	陰平	可夭
21496	司	sz1	s	ze	陰平	心詞
31072	祠	cz4	ts’	ze	陽平	前詞
35422	詞	cz4	ts’	ze	陽平	前詞
20282	伺	zz6	ts	ze	陽去	在士
39164	飼	zz6	ts	ze	陽去	在士
31525	笥	zz6	ts	ze	陽去	在士
21987	嗣	zz6	ts	ze	陽去	在士
21598	呞	shi1	s’	e	陰平	審希
21508	各	gok1	k	ok	陰入	見學
38307	閣	gok1	k	ok	陰入	見學
25841	擱	gok1	k	ok	陰入	見學
35977	貉	kok1	k’	ok	陰入	啟學
24682	恪	kok1	k’	ok	陰入	啟學
27931	洛	lok1	l	ok	陰入	拉學
32097	絡	lok1	l	ok	陰入	拉學
28889	烙	lok1	l	ok	陰入	拉學
39409	駱	lok1	l	ok	陰入	拉學
21679	咯	lok1	l	ok	陰入	拉學
33853	落	lok6	l	ok	陽入	耒學
30055	畧	loek6	l	eok	陽入	耒約
30053	略	loek6	l	eok	陽入	耒約
26684	格	gak1	k	a’k	陰入	見則
36034	賂	lou6	l	ou	陽去	耒路
36613	輅	lou6	l	ou	陽去	耒路
21512	合	hop6	h	op	陽入	下合
30418	盒	hop6	h	op	陽入	下合
23751	峇	hop6	h	op	陽入	下合
40255	鴿	gop1	k	op	陰入	見合
34532	蛤	gop1	k	op	陰入	見合
40853	龕	hom1	h	om	陰平	可甘
34999	袷	gaap3	k	ap	陰入	見甲
27965	洽	haap6	h	ap	陽入	下甲
21704	哈	haap6	h	ap	陽入	下甲
33605	荅	daap3	t	ap	陰入	丁甲
31572	答	daap3	t	ap	陰入	丁甲
24688	恰	hap1	h	up	陰入	可十
32102	給	kap1	k’	up	陰入	啟十
25342	拾	shap6	s’	up	陽入	時十
25343	拿	naa4	n	a[r]	陽平	尼加
21513	吉	gat1	k	a’t	陰入	見不
26708	桔	gat1	k	a’t	陰入	見不
21677	咭	gat1	k	a’t	陰入	見不
20342	佶	gat1	k	a’t	陰入	見不
25326	拮	gat1	k	a’t	陰入	見不
38945	頡	kit1	k’	eet	陰入	啟別
35440	詰	kit1	k’	eet	陰入	啟別
32080	結	git1	k	eet	陰入	見別
21516	同	tung4	t’	ung	陽平	同中
26704	桐	tung4	t’	ung	陽平	同中
37509	銅	tung4	t’	ung	陽平	同中
31570	筒	tung4	t’	ung	陽平	同中
24683	恫	tung4	t’	ung	陽平	同中
20375	侗	tung4	t’	ung	陽平	同中
27934	洞	dung6	t	ung	陽去	大動
21517	名	ming4	m	ing	陽平	明丁
37528	銘	ming5	m	ing	陽上	明丙
37528	銘	ming4	m	ing	陽平	明丁
33559	茗	ming5	m	ing	陽上	明丙
37225	酩	ming5	m	ing	陽上	明丙
21518	后	hau6	h	ow	陽去	下又
36869	逅	hau6	h	ow	陽去	下又
23012	姤	gau3	k	ow	陰去	見又
35436	詬	gau2	k	ow	陰上	見九
22434	垢	gau2	k	ow	陰上	見九
21490	史	sz2	s	ze	陰上	心子
39387	駛	sz2	s	ze	陰上	心子
20351	使	sz2	s	ze	陰上	心子
20351	使	sz3	s	ze	陰去	心士
21519	吏	lei6	l	ěy	陽去	耒利
21521	向	hoeng3	h	eong	陰去	可上
39177	餉	hoeng2	h	eong	陰上	可兩
21531	君	gwan1	k	wa’n	陰平	見君
32675	羣	kwan4	k’	wa’n	陽平	其君
32676	群	kwan4	k’	wa’n	陽平	其君
35033	裙	kwan4	k’	wa’n	陽平	其君
37089	郡	gwan6	k	wa’n	陽去	共圂
31384	窘	kwan3	k’	wa’n	陰去	啟圂
21534	吞	tan1	t’	a’n	陰平	太申
21585	呑	tan1	t’	a’n	陰平	太申
21542	否	fau2	f	ow	陰上	非九
21547	含	hom4	h	om	陽平	下甘
38967	頷	hom5	h	om	陽上	下敢
21576	呈	ching4	ch’	ing	陽平	長丁
31243	程	ching4	ch’	ing	陽平	長丁
37234	酲	ching4	ch’	ing	陽平	長丁
35022	裎	ching4	ch’	ing	陽平	長丁
134420	𠴔	ching4	ch’	ing	陽平	長丁
22485	埕	ching4	ch’	ing	陽平	長丁
36894	逞	ching2	ch’	ing	陰上	丑丙
37090	郢	ching2	ch’	ing	陰上	丑丙
21555	吳	ng4	X	ng	陽平	喻吾
21556	吴	ng4	X	ng	陽平	喻吾
21577	呉	ng4	X	ng	陽平	喻吾
34568	蜈	ng4	X	ng	陽平	喻吾
24734	悞	ng6	X	ng	陽去	喻悟
24750	悮	ng6	X	ng	陽去	喻悟
35492	誤	ng6	X	ng	陽去	喻悟
34398	虞	njyu4	j	ü	陽平	言於
23067	娛	njyu4	j	ü	陽平	言於
23087	娯	njyu4	j	ü	陽平	言於
23089	娱	njyu4	j	ü	陽平	言於
21566	吾	ng4	X	ng	陽平	喻吾
26791	梧	ng4	X	ng	陽平	喻吾
40751	鼯	ng4	X	ng	陽平	喻吾
24735	悟	ng6	X	ng	陽去	喻悟
26212	晤	ng6	X	ng	陽去	喻悟
23524	寤	ng6	X	ng	陽去	喻悟
34905	衙	ngaa4	ng	a[r]	陽平	岸加
22276	圄	njyu5	j	ü	陽上	言語
35486	語	njyu5	j	ü	陽上	言語
35486	語	njyu6	j	ü	陽去	言去
21578	告	gou3	k	ou	陰去	見路
21567	吿	gou3	k	ou	陰去	見路
21578	告	guk1	k	uk	陰入	見卜
21567	吿	guk1	k	uk	陰入	見卜
40288	鵠	guk1	k	uk	陰入	見卜
26767	梏	guk1	k	uk	陰入	見卜
35493	誥	gou3	k	ou	陰去	見路
38752	靠	hou3	h	ou	陰去	可路
28009	浩	hou6	h	ou	陽去	下路
30355	皓	hou6	h	ou	陽去	下路
37239	酷	huk6	h	uk	陽入	下卜
21570	呂	lyu5	l	üy	陽上	耒取
21525	吕	lyu5	l	üy	陽上	耒取
20406	侶	lyu5	l	üy	陽上	耒取
20387	侣	lyu5	l	üy	陽上	耒取
38317	閭	lyu4	l	üy	陽平	耒須
33682	莒	gyu2	k	ü	陰上	見語
23470	宮	gung1	k	ung	陰平	見中
23467	宫	gung1	k	ung	陰平	見中
21608	周	zhau1	ch	ow	陰平	之由
36913	週	zhau1	ch	ow	陰平	之由
36057	賙	zhau1	ch	ow	陰平	之由
24774	惆	chau4	ch’	ow	陽平	長由
31264	稠	chau4	ch’	ow	陽平	長由
35055	裯	chau4	ch’	ow	陽平	長由
32162	綢	chau4	ch’	ow	陽平	長由
21825	啁	zhaau1	ch	aou	陰平	之交
20939	凋	diu1	t	ew	陰平	丁夭
38613	雕	diu1	t	ew	陰平	丁夭
24427	彫	diu1	t	ew	陰平	丁夭
35519	調	tiu4	t’	ew	陽平	同夭
35519	調	diu6	t	ew	陽去	大照
21637	咅	pau2	p’	ow	陰上	篇九
21078	剖	pau2	p’	ow	陰上	篇九
20493	倍	pui5	p’	ooey	陽上	磐每
22521	培	pui4	p’	ooey	陽平	磐回
36064	賠	pui4	p’	ooey	陽平	磐回
38506	陪	pui4	p’	ooey	陽平	磐回
37253	醅	pui1	p’	ooey	陰平	篇回
28953	焙	bui6	p	ooey	陽去	並罪
33769	菩	pu4	p’	oo	陽平	磐烏
37096	部	bu6	p	oo	陽去	並父
21646	咎	gau3	k	ow	陰去	見又
26231	晷	gwai2	k	wy	陰上	見鬼
40731	鼛	gou1	k	ou	陰平	見刀
21664	咠	cap1	ts’	up	陰入	七十
32221	緝	cap1	ts’	up	陰入	七十
25122	戢	cap1	ts’	up	陰入	七十
36655	輯	cap1	ts’	up	陰入	七十
25558	揖	jap1	y	up	陰入	英十
26987	楫	zip1	ts	eep	陰入	則帖
13690	㕺	ngok6	ng	ok	陽入	岸學
24853	愕	ngok6	ng	ok	陽入	岸學
35556	諤	ngok6	ng	ok	陽入	岸學
13761	㗁	ngok6	ng	ok	陽入	岸學
23871	崿	ngok6	ng	ok	陽入	岸學
37122	鄂	ngok6	ng	ok	陽入	岸學
33852	萼	ngok6	ng	ok	陽入	岸學
34138	蕚	ngok6	ng	ok	陽入	岸學
21688	咸	haam4	h	am	陽平	下監
40569	鹹	haam4	h	am	陽平	下監
32216	緘	gaam1	k	am	陰平	見監
28187	減	gaam2	k	am	陰上	見斬
20943	减	gaam2	k	am	陰上	見斬
21898	喊	haam3	h	am	陰去	可鑑
31668	箴	zham1	ch	um	陰平	之金
21692	咼	waa1	X	wa	陰平	烏華
23207	媧	wo1	X	wo	陰平	烏戈
37707	鍋	wo1	X	wo	陰平	烏戈
31401	窩	wo1	X	wo	陰平	烏戈
31117	禍	wo6	X	wo	陽去	喻過
21697	品	pan2	p’	a’n	陰上	篇忍
33256	臨	lam4	l	um	陽平	耒金
23890	嵒	ngaam4	ng	am	陽平	岸監
21729	員	jyun4	X	ün	陽平	喻全
22291	圓	jyun4	X	ün	陽平	喻全
22286	圎	jyun4	X	ün	陽平	喻全
25613	損	syun2	s	ün	陰上	心犬
27550	殞	wan5	X	wa’n	陽上	喻尹
38549	隕	wan5	X	wa’n	陽上	喻尹
134746	𠹚	wan4	X	wa’n	陽平	喻君
38907	韻	wan6	X	wa’n	陽去	喻圂
21211	勛	fan1	f	a’n	陰平	非申
21733	哥	go1	k	o[r]	陰平	見何
134765	𠹭	go1	k	o[r]	陰平	見何
27468	歌	go1	k	o[r]	陰平	見何
21741	哭	huk1	h	uk	陰入	可卜
21776	唐	tong4	t’	ong	陽平	同當
22616	塘	tong4	t’	ong	陽平	同當
31958	糖	tong4	t’	ong	陽平	同當
25642	搪	tong4	t’	ong	陽平	同當
21830	商	shoeng1	s’	eong	陰平	審章
35626	謪	shoeng1	s’	eong	陰平	審章
21831	啇	dik1	t	ik	陰入	丁息
23265	嫡	dik1	t	ik	陰入	丁息
28404	滴	dik1	t	ik	陰入	丁息
37841	鏑	dik1	t	ik	陰入	丁息
25973	敵	dik6	t	ik	陽入	大息
36969	適	shik1	s’	ik	陰入	審息
25688	摘	zhak6	ch	a’k	陽入	杖則
35627	謫	zhak6	ch	a’k	陽入	杖則
21850	啚	pei2	p’	ěy	陰上	篇彼
37145	鄙	pei2	p’	ěy	陰上	篇彼
22294	圖	tou4	t’	ou	陽平	同刀
22295	圗	tou4	t’	ou	陽平	同刀
21892	善	shin6	s’	een	陽去	時見
33203	膳	shin6	s’	een	陽去	時見
32341	繕	shin6	s’	een	陽去	時見
21916	喜	hi2	h	e	陰上	可始
20694	僖	hi1	h	e	陰平	可希
22075	嘻	hi1	h	e	陰平	可希
23305	嬉	hi1	h	e	陰平	可希
29113	熹	hi1	h	e	陰平	可希
31143	禧	hi1	h	e	陰平	可希
21930	喪	song1	s	ong	陰平	心當
21930	喪	song3	s	ong	陰去	心壯
13770	㗊	zhap1	ch	up	陰入	之十
21932	喬	kiu4	k’	ew	陽平	其夭
27211	橋	kiu4	k’	ew	陽平	其夭
31781	簥	kiu4	k’	ew	陽平	其夭
36686	轎	kiu4	k’	ew	陽平	其夭
39509	驕	giu1	k	ew	陰平	見夭
23308	嬌	giu1	k	ew	陰平	見夭
30703	矯	giu2	k	ew	陰上	見小
21934	單	daan1	t	an	陰平	丁飡
31774	簞	daan1	t	an	陰平	丁飡
27563	殫	daan1	t	an	陰平	丁飡
30281	癉	daan1	t	an	陰平	丁飡
24392	彈	taan4	t’	an	陽平	同飡
24986	憚	daan6	t	an	陽去	大犯
31146	禪	shin4	s’	een	陽平	時天
31146	禪	shin6	s’	een	陽去	時見
34796	蟬	shin4	s’	een	陽平	時天
23307	嬋	shin4	s’	een	陽平	時天
38369	闡	zhin2	ch	een	陰上	之典
25136	戰	zhin3	ch	een	陰去	之見
40713	鼉	to4	t’	o[r]	陽平	同何
21951	喿	sou3	s	ou	陰去	心路
29157	燥	sou3	s	ou	陰去	心路
35679	譟	cou3	ts’	ou	陰去	七路
36481	躁	cou3	ts’	ou	陰去	七路
22122	噪	cou3	ts’	ou	陰去	七路
25030	懆	cou3	ts’	ou	陰去	七路
34299	藻	zou2	ts	ou	陰上	則老
28577	澡	zou2	ts	ou	陰上	則老
25805	操	cou1	ts’	ou	陰平	七刀
33226	臊	sou1	s	ou	陰平	心刀
21959	嗇	shik1	s’	ik	陰入	審息
31329	穡	shik1	s’	ik	陰入	審息
29254	牆	coeng4	ts’	eong	陽平	前章
22715	墻	coeng4	ts’	eong	陽平	前章
27299	檣	coeng4	ts’	eong	陽平	前章
23321	嬙	coeng4	ts’	eong	陽平	前章
22076	嘼	chuk1	ch’	uk	陰入	丑卜
29560	獸	shau3	s’	ow	陰去	審又
22120	器	hi3	h	e	陰去	可至
22121	噩	ngok6	ng	ok	陽入	岸學
40055	鱷	ngok6	ng	ok	陽入	岸學
22196	嚴	njim4	j	eem	陽平	言廉
20796	儼	njim5	j	eem	陽上	言點
29569	玁	njim5	j	eem	陽上	言點
24022	巖	ngaam4	ng	am	陽平	岸監
22210	囂	hiu1	h	ew	陰平	可夭
22218	囊	nong4	n	ong	陽平	尼當
22231	囗	wai4	X	wy	陽平	喻為
22234	囚	cau4	ts’	ow	陽平	前由
27845	泅	cau4	ts’	ow	陽平	前由
22235	四	sz3	s	ze	陰去	心士
27863	泗	sz3	s	ze	陰去	心士
39391	駟	sz3	s	ze	陰去	心士
22238	回	wui4	X	ooey	陽平	喻回
22232	囘	wui4	X	ooey	陽平	喻回
22252	囬	wui4	X	ooey	陽平	喻回
27908	洄	wui4	X	ooey	陽平	喻回
33588	茴	wui4	X	ooey	陽平	喻回
36852	迴	wui4	X	ooey	陽平	喻回
24315	廻	wui4	X	ooey	陽平	喻回
24458	徊	wui4	X	ooey	陽平	喻回
22239	囟	seon3	s	un	陰去	心盡
22240	因	jan1	y	a’n	陰平	英申
33589	茵	jan1	y	a’n	陰平	英申
23035	姻	jan1	y	a’n	陰平	英申
35008	裀	jan1	y	a’n	陰平	英申
27684	氤	jan1	y	a’n	陰平	英申
28895	烟	jin1	y	een	陰平	英天
21693	咽	jit1	y	eet	陰入	英別
22256	困	kwan3	k’	wa’n	陰去	啟圂
32145	綑	kwan2	k’	wa’n	陰上	啟尹
38315	閫	kwan2	k’	wa’n	陰上	啟尹
26801	梱	kwan2	k’	wa’n	陰上	啟尹
35021	裍	kwan2	k’	wa’n	陰上	啟尹
25414	捆	kwan2	k’	wa’n	陰上	啟尹
22263	囷	kwan1	k’	wa’n	陰平	啟君
22263	囷	kwan3	k’	wa’n	陰去	啟圂
22266	固	gu3	k	oo	陰去	見父
37678	錮	gu3	k	oo	陰去	見父
30204	痼	gu3	k	oo	陰去	見父
20491	個	go3	k	o[r]	陰去	見個
28088	涸	kok1	k’	ok	陰入	啟學
20933	凅	kok1	k’	ok	陰入	啟學
22274	圂	wan6	X	wa’n	陽去	喻圂
22283	國	gwok1	k	wok	陰入	見國
24151	幗	gwok1	k	wok	陰入	見國
22303	土	tou2	t’	ou	陰上	太老
32922	肚	tou5	t’	ou	陽上	同老
21520	吐	tou3	t’	ou	陰去	太路
26460	杜	dou6	t	ou	陽去	大路
28790	灶	zou3	ts	ou	陰去	則路
29281	牡	mau5	m	ow	陽上	明九
22307	圣	kwat1	k’	wa’t	陰入	啟骨
24618	怪	gwaai3	k	wae	陰去	見怪
22317	圭	gwai1	k	wy	陰平	見為
22862	奎	gwai1	k	wy	陰平	見為
38312	閨	gwai1	k	wy	陰平	見為
21042	刲	gwai1	k	wy	陰平	見為
37053	邽	gwai1	k	wy	陰平	見為
30054	畦	kwai4	k’	wy	陽平	其為
24666	恚	wai6	X	wy	陽去	喻位
26690	桂	gwai3	k	wy	陰去	見位
34903	街	gaai1	k	ea	陰平	見鞋
20339	佳	gaai1	k	ea	陰平	見鞋
38795	鞋	haai4	h	ea	陽平	下鞋
32611	罣	gwaa3	k	wa	陰去	見卦
35455	詿	gwaa3	k	wa	陰去	見卦
23043	娃	waa1	X	wa	陰平	烏華
21703	哇	waa1	X	wa	陰平	烏華
34521	蛙	waa1	X	wa	陰平	烏華
22352	坐	zo6	ts	o[r]	陽去	在個
24231	座	zo6	ts	o[r]	陽去	在個
21065	剉	zo3	ts	o[r]	陰去	則個
25387	挫	zo3	ts	o[r]	陰去	則個
22798	夎	zo3	ts	o[r]	陰去	則個
33996	蓌	zo3	ts	o[r]	陰去	則個
22354	坒	bai6	p	y	陽去	並世
38491	陛	bai6	p	y	陽去	並世
29428	狴	bai6	p	y	陽去	並世
22388	坴	luk6	l	uk	陽入	耒卜
38520	陸	luk6	l	uk	陽入	耒卜
30566	睦	muk6	m	uk	陽入	明卜
36917	逵	kwai4	k’	wy	陽平	其為
22402	垂	sheoi4	s’	oey	陽平	時垂
38514	陲	sheoi4	s’	oey	陽平	時垂
31648	箠	sheoi4	s’	oey	陽平	時垂
37656	錘	cheoi4	ch’	oey	陽平	長垂
30561	睡	sheoi6	s’	oey	陽去	時稅
25462	捶	zheoi2	ch	oey	陰上	之水
21822	唾	to6	t’	o[r]	陽去	同個
37109	郵	jau4	y	ow	陽平	由由
182008	𬛸	nip6	n	eep	陽入	尼帖
25553	揑	nip6	n	eep	陽入	尼帖
25423	捏	nip6	n	eep	陽入	尼帖
22420	垔	jan1	y	a’n	陰平	英申
29956	甄	jan1	y	a’n	陰平	英申
28270	湮	jan1	y	a’n	陰平	英申
29017	煙	jin1	y	een	陰平	英天
22518	埶	ngai6	ng	y	陽去	岸世
34042	蓺	ngai6	ng	y	陽去	岸世
34269	藝	ngai6	ng	y	陽去	岸世
21218	勢	shai3	s’	y	陰去	審世
29105	熱	njit6	j	eet	陽入	言別
29191	爇	njit6	j	eet	陽入	言別
35131	褻	sit1	s	eet	陰入	心別
22519	執	zhap1	ch	up	陰入	之十
32310	縶	zhap1	ch	up	陰入	之十
34756	蟄	zhat6	ch	a’t	陽入	杖不
36100	贄	zhi3	ch	e	陰去	之至
25711	摯	zhi3	ch	e	陰去	之至
40409	鷙	zhi3	ch	e	陰去	之至
22666	墊	dim3	t	eem	陰去	丁欠
22530	堂	tong4	t’	ong	陽平	同當
33179	膛	tong1	t’	ong	陰平	太當
22575	堯	njiu4	j	ew	陽平	言夭
34136	蕘	njiu4	j	ew	陽平	言夭
39250	饒	njiu4	j	ew	陽平	言夭
20709	僥	njiu4	j	ew	陽平	言夭
23304	嬈	njiu4	j	ew	陽平	言夭
32761	翹	kiu4	k’	ew	陽平	其夭
29138	燒	shiu1	s’	ew	陰平	審夭
28550	澆	giu1	k	ew	陰平	見夭
32350	繞	njiu5	j	ew	陽上	言小
36982	遶	njiu5	j	ew	陽上	言小
26313	曉	hiu2	h	ew	陰上	可小
30973	磽	haau1	h	aou	陰平	可交
37891	鐃	naau4	n	aou	陽平	尼交
25747	撓	naau5	n	aou	陽上	尼卯
22763	士	sz6	s	ze	陽去	士士

20181	仕	sz6	s	ze	陽去	士士
22764	壬	jam4	y	um	陽平	由金
22922	妊	jam5	y	um	陽上	由審
39146	飪	jam5	y	um	陽上	由審
34941	衽	jam5	y	um	陽上	由審
22767	壯	zhong3	ch	ong	陰去	之壯
22766	壮	zhong3	ch	ong	陰去	之壯
33674	莊	zhong1	ch	ong	陰平	之當
33624	荘	zhong1	ch	ong	陰平	之當
35037	裝	zhong1	ch	ong	陰平	之當
35013	装	zhong1	ch	ong	陰平	之當
22777	壹	jat1	y	a’t	陰入	英不
22094	噎	jit1	y	eet	陰入	英別
39248	饐	ji3	y	e	陰去	英至
25087	懿	ji3	y	e	陰去	英至
22778	壺	wu4	X	oo	陽平	喻烏
22780	壼	kwan2	k’	wa’n	陰上	啟尹
22781	壽	shau6	s’	ow	陽去	時又
22784	夀	shau6	s’	ow	陽去	時又
20756	儔	chau4	ch’	ow	陽平	長由
30087	疇	chau4	ch’	ow	陽平	長由
31820	籌	chau4	ch’	ow	陽平	長由
36490	躊	chau4	ch’	ow	陽平	長由
28644	濤	tou4	t’	ou	陽平	同刀
25827	擣	tou2	t’	ou	陰上	太老
31153	禱	tou2	t’	ou	陰上	太老
24172	幬	tou2	t’	ou	陰上	太老
37956	鑄	zhyu3	ch	ü	陰去	之去
22786	夂	zhi1	ch	e	陰平	之希
22789	夅	gong3	k	ong	陰去	見壯
38477	降	gong3	k	ong	陰去	見壯
38477	降	hong4	h	ong	陽平	下當
32115	絳	gong3	k	ong	陰去	見壯
22790	夆	fung4	f	ung	陽平	扶中
23792	峰	fung1	f	ung	陰平	非中
23791	峯	fung1	f	ung	陰平	非中
28925	烽	fung1	f	ung	陰平	非中
37586	鋒	fung1	f	ung	陰平	非中
34562	蜂	fung1	f	ung	陰平	非中
22794	夊	sheoi1	s’	oey	陰平	審垂
22795	夋	seon1	s	un	陰平	心倫
31459	竣	seon1	s	un	陰平	心倫
36897	逡	seon1	s	un	陰平	心倫
30063	畯	zeon3	ts	un	陰去	則盡
23803	峻	zeon3	ts	un	陰去	則盡
27994	浚	zeon3	ts	un	陰去	則盡
20426	俊	zeon3	ts	un	陰去	則盡
39423	駿	zeon3	ts	un	陰去	則盡
39189	餕	zeon3	ts	un	陰去	則盡
24731	悛	syun1	s	ün	陰平	心全
37240	酸	syun1	s	ün	陰平	心全
26797	梭	so1	s	o[r]	陰平	心何
21766	唆	so1	s	o[r]	陰平	心何
22796	夌	ling4	l	ing	陽平	耒丁
38517	陵	ling4	l	ing	陽平	耒丁
20940	凌	ling4	l	ing	陽平	耒丁
32190	綾	ling4	l	ing	陽平	耒丁
33777	菱	ling4	l	ing	陽平	耒丁
22797	复	fuk6	f	uk	陽入	扶卜
33145	腹	fuk1	f	uk	陰入	非卜
35079	複	fuk1	f	uk	陰入	非卜
36665	輹	fuk1	f	uk	陰入	非卜
39333	馥	fuk1	f	uk	陰入	非卜
34670	蝮	fuk1	f	uk	陰入	非卜
24846	愎	pik1	p’	ik	陰入	篇息
13959	㚇	zung1	ts	ung	陰平	則中
39459	騣	zung1	ts	ung	陰平	則中
22799	夏	haa6	h	a[r]	陽去	下亞
21414	厦	haa6	h	a[r]	陽去	下亞
24264	廈	haa6	h	a[r]	陽去	下亞
25979	敻	king4	k’	ing	陽平	其丁
22800	夐	king4	k’	ing	陽平	其丁
143308	𢿌	king4	k’	ing	陽平	其丁
29898	瓊	king4	k’	ing	陽平	其丁
22802	夒	naau4	n	aou	陽平	尼交
22805	夕	zik6	ts	ik	陽入	在息
22806	外	ngoi6	ng	oy	陽去	岸代
22807	夗	jyun2	X	ün	陰上	烏犬
33489	苑	jyun2	X	ün	陰上	烏犬
40219	鴛	jyun1	X	ün	陰平	烏全
24616	怨	jyun3	X	ün	陰去	烏寸
30412	盌	wun2	X	oon	陰上	烏本
22809	夙	suk1	s	uk	陰入	心卜
22810	多	do1	t	o[r]	陰平	丁何
20360	侈	chi2	ch’	e	陰上	丑始
21702	哆	chi2	ch’	e	陰上	丑始
31227	移	ji4	y	e	陽平	由希
29241	爹	de1	t	ěa	陰平	丁耶
22812	夜	je6	y	ěa	陽去	由夜
28082	液	jik6	y	ik	陽入	由息
22818	夢	mung6	m	ung	陽去	明動
25077	懵	mung1	m	ung	陰平	乜中
22823	大	daai6	t	ea	陽去	大界
22826	太	taai3	t’	ea	陰去	太界
27888	泰	taai3	t’	ea	陰去	太界
27760	汰	taai3	t’	ea	陰去	太界
22825	天	tin1	t’	een	陰平	太天
22827	夫	fu1	f	oo	陰平	非烏
22827	夫	fu4	f	oo	陽平	扶烏
37383	鈇	fu1	f	oo	陰平	非烏
25206	扶	fu4	f	oo	陽平	扶烏
33433	芙	fu4	f	oo	陽平	扶烏
22828	夬	gwaai2	k	wae	陰上	見夬
20915	决	kyut1	k’	üt	陰入	啟乙
27770	決	kyut1	k’	üt	陰入	啟乙
27770	決	kyut1	k’	üt	陰入	啟乙
20915	决	kyut1	k’	üt	陰入	啟乙
39363	駃	kyut1	k’	üt	陰入	啟乙
35363	訣	kyut1	k’	üt	陰入	啟乙
29606	玦	kyut1	k’	üt	陰入	啟乙
32570	缺	hyut1	h	üt	陰入	可乙
25225	抉	jyut1	X	üt	陰入	烏乙
34946	袂	mai6	m	y	陽去	明世
24555	快	faai3	f	ea	陰去	非界
22829	夭	jiu1	y	ew	陰平	英夭
22934	妖	jiu1	y	ew	陰平	英夭
27520	殀	jiu1	y	ew	陰平	英夭
31505	笑	siu3	s	ew	陰去	心照
27779	沃	juk1	y	uk	陰入	英卜
39147	飫	jyu3	X	ü	陰去	烏去
22830	央	joeng1	y	eong	陰平	英章
27523	殃	joeng1	y	eong	陰平	英章
27889	泱	joeng1	y	eong	陰平	英章
15975	㹧	joeng1	y	eong	陰平	英章
31207	秧	joeng1	y	eong	陰平	英章
40230	鴦	joeng1	y	eong	陰平	英章
38789	鞅	joeng2	y	eong	陰上	英兩
26144	映	jing2	y	ing	陰上	英丙
30414	盎	ong3	X	ong	陰去	烏壯
22832	夰	gou2	k	ou	陰上	見老
22881	奡	ngou6	ng	ou	陽去	岸路
22833	失	shat1	s’	a’t	陰入	審不
20314	佚	jat6	y	a’t	陽入	由不
27846	泆	jat6	y	a’t	陽入	由不
24089	帙	dit6	t	eet	陽入	大別
31209	秩	dit6	t	eet	陽入	大別
36845	迭	dit6	t	eet	陽入	大別
36604	軼	dit6	t	eet	陽入	大別
36300	跌	dit1	t	eet	陰入	丁別
22839	夷	ji4	y	e	陽平	由希
23016	姨	ji4	y	e	陽平	由希
30157	痍	ji4	y	e	陽平	由希
33617	荑	tai4	t’	y	陽平	同西
20851	关	syun6	s	ün	陽去	士寸
26389	朕	zham6	ch	um	陽去	杖浸
36865	送	sung3	s	ung	陰去	心動
25331	拳	kyun4	k’	ün	陽平	其全
30519	眷	gyun3	k	ün	陰去	見寸
21048	券	hyun3	h	ün	陰去	可寸
35938	豢	waan6	X	wan	陽去	喻幻
22840	夸	kwaa1	k’	wa	陰平	啟華
35463	誇	kwaa1	k’	wa	陰平	啟華
36328	跨	kwaa3	k’	wa	陰去	啟卦
34996	袴	fu3	f	oo	陰去	非父
21043	刳	fu1	f	oo	陰平	非烏
27967	洿	wu1	X	oo	陰平	烏烏
22846	夾	gaap3	k	ap	陰入	見甲
31604	筴	gaap3	k	ap	陰入	見甲
33698	莢	gaap3	k	ap	陰入	見甲
38960	頰	gaap3	k	ap	陰入	見甲
26780	梜	gaap3	k	ap	陰入	見甲
29433	狹	haap6	h	ap	陽入	下甲
23805	峽	haap6	h	ap	陽入	下甲
20448	俠	haap6	h	ap	陽入	下甲
28025	浹	zip1	ts	eep	陰入	則帖
25406	挾	hip1	h	eep	陰入	可帖
38493	陝	shim2	s’	eem	陰上	審點
30238	瘞	ai3	X	y	陰去	烏世
22852	奄	jim1	y	eem	陰平	英廉
28153	淹	jim1	y	eem	陰平	英廉
38329	閹	jim1	y	eem	陰平	英廉
20474	俺	jim1	y	eem	陰平	英廉
37251	醃	jim1	y	eem	陰平	英廉
33100	腌	jim1	y	eem	陰平	英廉
25513	掩	jim2	y	eem	陰上	英點
24245	庵	om1	X	om	陰平	烏甘
33780	菴	om1	X	om	陰平	烏甘
40298	鵪	om1	X	om	陰平	烏甘
22855	奇	ki4	k’	e	陽平	其希
22855	奇	gi1	k	e	陰平	見希
39438	騎	ki4	k’	e	陽平	其希
29734	琦	ki4	k’	e	陽平	其希
23822	崎	ki1	k’	e	陰平	啟希
20506	倚	ji2	y	e	陰上	英始
26885	椅	ji2	y	e	陰上	英始
32186	綺	ji2	y	e	陰上	英始
25486	掎	gi2	k	e	陰上	見始
23492	寄	gi3	k	e	陰去	見至
22856	奈	noi6	n	oy	陽去	尼代
22857	奉	fung6	f	ung	陽去	扶動
20472	俸	fung2	f	ung	陰上	非總
